title,company,salary,url,experience,employment,schedule,work_hours
Системный инженер,Группа Компаний «ОСНОВА»,Up to 242000 RUR,https://hh.ru/vacancy/118811455,1.0,Полная,5/2,8
Data Scientist (Гео и Графы),СБЕР,Not specified,https://hh.ru/vacancy/119232367,,,,
Senior SRE-инженер в команду Software Development Factory Team [МТС Web Services (MWS)],МТС,Not specified,https://hh.ru/vacancy/119834792,6.0,Полная,5/2,8
MLOPS инженер senior,Centicore,Not specified,https://hh.ru/vacancy/119444132,3.0,Полная,5/2,8
Архитектор,Т-Банк,Not specified,https://hh.ru/vacancy/119375837,6.0,Полная,5/2,8
Ведущий системный администратор (КЭДО),ФГБОУ ВО МГТУ им. Н.Э. Баумана,Not specified,https://hh.ru/vacancy/119498601,3.0,Полная,5/2,8
"Стажёр-тестировщик Python, Маркетплейс, Тревел, Ozon Tech",Ozon,Not specified,https://hh.ru/vacancy/120062644,,Полная,5/2,8
Руководитель направления по финансовым рискам,Компания БКС,Not specified,https://hh.ru/vacancy/120090424,3.0,Полная,5/2,8
Проектный IT менеджер,ЭКСЦЕЛЬСИОР,Not specified,https://hh.ru/vacancy/119222738,1.0,Полная,5/2,8
Web Analyst (Middle),HuntIT,Not specified,https://hh.ru/vacancy/119609039,1.0,Полная,5/2,8
Системный администратор/ИТ-специалист (в единственном числе),SILART,From 126000 RUR,https://hh.ru/vacancy/119239361,1.0,Полная,5/2,8
DLP ( Data Loss Prevention)/Главный специалист отдела информационной безопасности,Marfatech,Not specified,https://hh.ru/vacancy/119529848,3.0,Полная,5/2,8
Middle Backend разработчик,Транио,Not specified,https://hh.ru/vacancy/118449546,3.0,Полная,5/2,8
Дата инженер,Rubytech,Not specified,https://hh.ru/vacancy/119902944,3.0,Полная,5/2,8
DevOps-инженер,GSL Law & Consulting,Up to 200000 RUR,https://hh.ru/vacancy/119082733,1.0,Полная,5/2,8
BI-аналитик в Сетку,HeadHunter,Not specified,https://hh.ru/vacancy/119293339,1.0,Полная,5/2,8
DevSecOps инженер,Ингосстрах,Not specified,https://hh.ru/vacancy/119552393,1.0,Полная,5/2,8
Middle/Senior Python Разработчик (OpenStack),АМТЕХ,Not specified,https://hh.ru/vacancy/120125347,3.0,Полная,5/2,8
Project manager в Биллинг,Яндекс,Not specified,https://hh.ru/vacancy/119542624,3.0,Полная,5/2,8
Научный сотрудник / программист - математик / ML researcher / DL engineer,РЭНЕРА,Not specified,https://hh.ru/vacancy/119400658,3.0,Полная,5/2,8
Аналитик (товарные запасы),Армтек,Not specified,https://hh.ru/vacancy/119213738,1.0,Полная,5/2,8
Senior DevOps Engineer,Positive Technologies,Not specified,https://hh.ru/vacancy/119954629,3.0,Полная,5/2,8
Middle/Senior Kotlin/Java-разработчик в команду Container Ecosystem [МТС Web Services (MWS)],МТС,Not specified,https://hh.ru/vacancy/119498439,3.0,Полная,5/2,8
"Системный инженер (Windows, Linux сервера)",МосТАБАК,From 250000 RUR,https://hh.ru/vacancy/117537802,3.0,Полная,5/2,8
Стажер в сфере аналитики данных и бизнес-анализа,Центральный банк Российской Федерации (Банк России),Not specified,https://hh.ru/vacancy/119669491,,Частичная,5/2,
Младший системный аналитик,ИнфоТеКС,Not specified,https://hh.ru/vacancy/118274145,1.0,Полная,5/2,8
DevOps-инженер,НТЦ ЕЭС Информационные Комплексы,Up to 250000 RUR,https://hh.ru/vacancy/119692918,1.0,Полная,5/2,8
Бизнес-аналитик в Управление продаж в корпоративном канале,Банк ВТБ (ПАО),Not specified,https://hh.ru/vacancy/119170927,1.0,Полная,5/2,8
Инженер-программист,Группа компаний Микрон,From 108750 RUR,https://hh.ru/vacancy/119655293,1.0,Полная,5/2,8
Data Engineer,ИЦ АЙ-ТЕКО,Not specified,https://hh.ru/vacancy/116794903,1.0,Полная,5/2,8
Инженер Linux,Minervasoft,Not specified,https://hh.ru/vacancy/118230998,1.0,Полная,5/2,8
AI product manager,Яндекс,Not specified,https://hh.ru/vacancy/119957735,3.0,Полная,5/2,8
Data Scientist / ML - инженер,ИЦ АЙ-ТЕКО,Not specified,https://hh.ru/vacancy/119478281,3.0,Полная,5/2,8
Инженер по внедрению AI и разработке чат-ботов,Datanomica,Not specified,https://hh.ru/vacancy/118113030,3.0,Полная,5/2,8
DevOps-инженер (Middle+\Senior),КРОК,Not specified,https://hh.ru/vacancy/120088043,3.0,Полная,5/2,8
"Специалист по информационной безопасности (IDM, NGFW)",СберРешения,Not specified,https://hh.ru/vacancy/118755478,1.0,Полная,5/2,8
NLP-инженер,АБК,Not specified,https://hh.ru/vacancy/119299412,1.0,Полная,5/2,8
Веб-программист,Cetera,53000–155000 RUR,https://hh.ru/vacancy/120086517,1.0,Полная,5/2,8
ML Engineer / ML Lead (ML-специалист),BeringPro,Not specified,https://hh.ru/vacancy/120063798,3.0,Полная,5/2,8
Руководитель отдела WEB и мобильной разработки,ДОМИНАНТ ГК,Not specified,https://hh.ru/vacancy/120103287,6.0,Полная,5/2,8
Маркетинговый аналитик (CRM),Tripster,Not specified,https://hh.ru/vacancy/118868900,1.0,Полная,5/2,8
Senior DevOps-инженер,Комтех-Н,250000–350000 RUR,https://hh.ru/vacancy/119041984,3.0,Полная,5/2,8
Senior Python Developer (Crypto),evrone.ru,Up to 400000 RUR,https://hh.ru/vacancy/120110108,6.0,Полная,5/2,8
Senior Network Engineer,ЕВРАЗ,Not specified,https://hh.ru/vacancy/119642305,6.0,Полная,5/2,8
"Data Scientist, Антибот",Ozon,Not specified,https://hh.ru/vacancy/118876260,3.0,Полная,5/2,8
Инженер по автоматизации тестирования,Цитадель,Not specified,https://hh.ru/vacancy/120122073,3.0,Полная,5/2,8
Специалист по ценообразованию розничных и пассивных продуктов в Казначейство,Банк ДОМ.РФ,Not specified,https://hh.ru/vacancy/118723628,1.0,Полная,5/2,8
DevOps-инженер,ICL Системные технологии,Not specified,https://hh.ru/vacancy/120043245,3.0,Полная,5/2,8
Инженер по техподдержке телекоммуникационного биллинга,Латера,Up to 270000 RUR,https://hh.ru/vacancy/119785194,1.0,Полная,5/2,8
Senior Python Developer/ Старший Python разработчик,BI.ZONE,Not specified,https://hh.ru/vacancy/118616095,6.0,Полная,5/2,8
Сетевой инженер,"РОЛЬФ, группа компаний",Not specified,https://hh.ru/vacancy/120033301,1.0,Полная,5/2,8
Веб-аналитик/ Web analyst,Артикс,Not specified,https://hh.ru/vacancy/119515970,1.0,Полная,5/2,8
Системный аналитик,БОЛЬШАЯ ТРОЙКА,Not specified,https://hh.ru/vacancy/119488825,3.0,Полная,5/2,8
Аналитик DWH,WILDBERRIES,Not specified,https://hh.ru/vacancy/119582952,3.0,Полная,5/2,8
Администратор Битрикс24,Группа компаний Мать и дитя,Not specified,https://hh.ru/vacancy/118550003,1.0,Полная,5/2,8
Senior Data Scientist,МегаФон,Not specified,https://hh.ru/vacancy/119246695,3.0,Полная,5/2,8
Автотестировщик/QA Automation Engineer,Медиа Сервис,Not specified,https://hh.ru/vacancy/119622099,3.0,Полная,5/2,8
BI-аналитик,Азиатско-Тихоокеанский Банк,Up to 200000 RUR,https://hh.ru/vacancy/119676704,3.0,Полная,5/2,8
Ведущий инженер WAF (PTAF),Angara Security,Not specified,https://hh.ru/vacancy/117479129,1.0,Полная,5/2,8
Копирайтер/автор написания статей (IT-тематика),Чередниченко Антон Степанович,Not specified,https://hh.ru/vacancy/119091784,3.0,Частичная,Свободный,по договорённостиВечерние или ночные смены
Бизнес-аналитик (Департамент по работе с премиальными клиентами),Банк ВТБ (ПАО),Not specified,https://hh.ru/vacancy/119682635,3.0,Полная,5/2,8
Аналитик BI,Cloud.ru,Not specified,https://hh.ru/vacancy/119036464,1.0,Полная,5/2,8
Backend Python разработчик в Облако Рег.ру,Рунити,Not specified,https://hh.ru/vacancy/116628788,3.0,Полная,5/2,8
QA Full-stack Engineer (Streaming),Mayflower,Not specified,https://hh.ru/vacancy/119902565,3.0,Полная,5/2,8
Python-разработчик (vControl),БАЗИС,Not specified,https://hh.ru/vacancy/119180865,1.0,Полная,5/2,8
Аналитик бизнес планирования распределительного центра,Lamoda,Not specified,https://hh.ru/vacancy/119428814,3.0,Полная,5/2,8
Cистемный программист на C,Эйч-Эль-Эль,Not specified,https://hh.ru/vacancy/119958594,1.0,Полная,5/2,8
"Старший Data Scientist, Группа анализа и валидации экспериментов",Ozon,Not specified,https://hh.ru/vacancy/119902261,3.0,Полная,5/2,8
Аналитик SAP MM/SD,T2,Not specified,https://hh.ru/vacancy/119822102,1.0,Полная,5/2,8
Системный администратор Linux,НОРСИ-ТРАНС,From 180000 RUR,https://hh.ru/vacancy/120026409,1.0,Полная,5/2,8
AI/Prompt engineer,LeadsUp,87000–130000 RUR,https://hh.ru/vacancy/119489518,1.0,Полная,5/2,8
Системный / Full Stack Аналитик,ГК «ТРАССА»,Not specified,https://hh.ru/vacancy/118723142,1.0,Полная,5/2,8
Инженер DevOps,НПЦ ЭЛВИС,Not specified,https://hh.ru/vacancy/120023569,,,,
Data Engineer отдела развития процессов и риск-технологий,СберЛизинг,Not specified,https://hh.ru/vacancy/117532259,1.0,Полная,5/2,8
Аналитик,БУРГЕР КИНГ РОССИЯ,Not specified,https://hh.ru/vacancy/119541410,3.0,Полная,5/2,8
Tech Lead/Team Lead отдела системной разработки,АВ Софт,From 250000 RUR,https://hh.ru/vacancy/119005781,3.0,Полная,5/2,8
